   0.0000000e+00	             NaN	
   1.2500000e-01	   3.4105188e-10	
   2.5000000e-01	   7.8274773e-11	
   3.7500000e-01	   2.7970777e-11	
   5.0000000e-01	   2.3236266e-11	
   6.2500000e-01	   3.1085031e-11	
   7.5000000e-01	   7.3480913e-11	
   8.7500000e-01	   1.5585565e-11	
   1.0000000e+00	   1.4609508e-11	
   1.1250000e+00	   2.0111191e-11	
   1.2500000e+00	   1.3653960e-11	
   1.3750000e+00	   4.6607886e-12	
   1.5000000e+00	   1.9911037e-12	
   1.6250000e+00	   1.1581302e-12	
   1.7500000e+00	   8.6258651e-13	
   1.8750000e+00	   1.0421005e-12	
   2.0000000e+00	   1.7420566e-12	
   2.1250000e+00	   2.1293379e-12	
   2.2500000e+00	   1.5578871e-12	
   2.3750000e+00	   7.7596050e-13	
   2.5000000e+00	   3.1955343e-13	
   2.6250000e+00	   2.5930904e-13	
   2.7500000e+00	   1.3509902e-13	
   2.8750000e+00	   8.2505743e-14	
   3.0000000e+00	   4.3339698e-14	
   3.1250000e+00	   4.3571407e-14	
   3.2500000e+00	   4.6336687e-14	
   3.3750000e+00	   3.3970385e-14	
   3.5000000e+00	   3.7003583e-14	
   3.6250000e+00	   3.0020567e-14	
   3.7500000e+00	   3.8583367e-14	
   3.8750000e+00	   4.4656251e-14	
   4.0000000e+00	   4.2908404e-14	
   4.1250000e+00	   3.4523802e-14	
   4.2500000e+00	   2.9656136e-14	
   4.3750000e+00	   3.0391475e-14	
   4.5000000e+00	   2.0215495e-14	
   4.6250000e+00	   1.8885962e-14	
   4.7500000e+00	   1.6487617e-14	
   4.8750000e+00	   1.1238906e-14	
   5.0000000e+00	   1.2434615e-14	
   5.1250000e+00	   2.6113605e-14	
   5.2500000e+00	   3.2737484e-14	
   5.3750000e+00	   6.6434776e-14	
   5.5000000e+00	   1.2538062e-13	
   5.6250000e+00	   1.5608027e-13	
   5.7500000e+00	   1.9816598e-13	
   5.8750000e+00	   2.0202229e-13	
   6.0000000e+00	   3.3402713e-13	
   6.1250000e+00	   2.6954023e-13	
   6.2500000e+00	   1.9880752e-13	
   6.3750000e+00	   1.2854071e-13	
   6.5000000e+00	   6.6514667e-14	
   6.6250000e+00	   4.8227023e-14	
   6.7500000e+00	   3.4492513e-14	
   6.8750000e+00	   2.4278848e-14	
   7.0000000e+00	   1.4255672e-14	
   7.1250000e+00	   1.1474874e-14	
   7.2500000e+00	   1.2653346e-14	
   7.3750000e+00	   1.1313562e-14	
   7.5000000e+00	   7.0896199e-15	
   7.6250000e+00	   3.8371284e-15	
   7.7500000e+00	   2.9790129e-15	
