   0.0000000e+00	             NaN	
   1.2500000e-01	   3.5614048e-10	
   2.5000000e-01	   9.3403378e-11	
   3.7500000e-01	   3.4645091e-11	
   5.0000000e-01	   2.9508757e-11	
   6.2500000e-01	   6.4286462e-11	
   7.5000000e-01	   2.4468054e-10	
   8.7500000e-01	   4.2237579e-11	
   1.0000000e+00	   2.7001352e-11	
   1.1250000e+00	   3.7214495e-11	
   1.2500000e+00	   2.4439618e-11	
   1.3750000e+00	   9.2533418e-12	
   1.5000000e+00	   4.4313300e-12	
   1.6250000e+00	   2.6948178e-12	
   1.7500000e+00	   2.3461371e-12	
   1.8750000e+00	   2.3320999e-12	
   2.0000000e+00	   3.5991012e-12	
   2.1250000e+00	   3.8200451e-12	
   2.2500000e+00	   2.3715367e-12	
   2.3750000e+00	   9.2687096e-13	
   2.5000000e+00	   4.7474025e-13	
   2.6250000e+00	   3.2571122e-13	
   2.7500000e+00	   1.8633232e-13	
   2.8750000e+00	   1.2560140e-13	
   3.0000000e+00	   1.0010650e-13	
   3.1250000e+00	   9.5595972e-14	
   3.2500000e+00	   9.9653233e-14	
   3.3750000e+00	   8.9946362e-14	
   3.5000000e+00	   7.6568201e-14	
   3.6250000e+00	   5.4962518e-14	
   3.7500000e+00	   5.4193281e-14	
   3.8750000e+00	   5.3920314e-14	
   4.0000000e+00	   5.7149699e-14	
   4.1250000e+00	   3.4587094e-14	
   4.2500000e+00	   2.2753306e-14	
   4.3750000e+00	   1.9891190e-14	
   4.5000000e+00	   1.8386355e-14	
   4.6250000e+00	   1.4971075e-14	
   4.7500000e+00	   1.5594583e-14	
   4.8750000e+00	   1.5818867e-14	
   5.0000000e+00	   1.5433197e-14	
   5.1250000e+00	   2.0072112e-14	
   5.2500000e+00	   2.7303738e-14	
   5.3750000e+00	   3.5562605e-14	
   5.5000000e+00	   5.5755154e-14	
   5.6250000e+00	   7.7185031e-14	
   5.7500000e+00	   9.2009157e-14	
   5.8750000e+00	   9.3981446e-14	
   6.0000000e+00	   9.9342725e-14	
   6.1250000e+00	   1.0157509e-13	
   6.2500000e+00	   9.8669350e-14	
   6.3750000e+00	   7.8800181e-14	
   6.5000000e+00	   6.2688761e-14	
   6.6250000e+00	   4.4438379e-14	
   6.7500000e+00	   2.8394159e-14	
   6.8750000e+00	   2.5581304e-14	
   7.0000000e+00	   1.9790438e-14	
   7.1250000e+00	   1.6607112e-14	
   7.2500000e+00	   1.4475810e-14	
   7.3750000e+00	   1.3553856e-14	
   7.5000000e+00	   1.2542441e-14	
   7.6250000e+00	   1.1104019e-14	
   7.7500000e+00	   9.2925004e-15	
   7.8750000e+00	   8.4003136e-15	
   8.0000000e+00	   7.6796159e-15	
   8.1250000e+00	   8.6271095e-15	
   8.2500000e+00	   9.5199037e-15	
   8.3750000e+00	   1.2014309e-14	
   8.5000000e+00	   1.0564885e-14	
   8.6250000e+00	   7.9895444e-15	
   8.7500000e+00	   7.2252967e-15	
   8.8750000e+00	   6.7570558e-15	
   9.0000000e+00	   6.1503503e-15	
   9.1250000e+00	   5.9218875e-15	
   9.2500000e+00	   5.2766305e-15	
   9.3750000e+00	   4.6698936e-15	
   9.5000000e+00	   3.9799393e-15	
   9.6250000e+00	   4.7104777e-15	
   9.7500000e+00	   7.9403910e-15	
   9.8750000e+00	   1.1972610e-14	
   1.0000000e+01	   1.3413770e-14	
   1.0125000e+01	   1.2461453e-14	
   1.0250000e+01	   1.1971009e-14	
   1.0375000e+01	   1.0928146e-14	
   1.0500000e+01	   1.0513647e-14	
   1.0625000e+01	   1.0416400e-14	
   1.0750000e+01	   1.0519451e-14	
   1.0875000e+01	   1.0457073e-14	
   1.1000000e+01	   1.0038725e-14	
   1.1125000e+01	   1.0492914e-14	
   1.1250000e+01	   1.1015824e-14	
   1.1375000e+01	   1.2189666e-14	
   1.1500000e+01	   1.7743644e-14	
   1.1625000e+01	   3.5312717e-14	
   1.1750000e+01	   4.6952350e-14	
   1.1875000e+01	   3.7260608e-14	
   1.2000000e+01	   5.9295772e-14	
   1.2125000e+01	   3.0283872e-14	
   1.2250000e+01	   9.6597440e-15	
   1.2375000e+01	   5.8069359e-15	
   1.2500000e+01	   4.9405751e-15	
   1.2625000e+01	   4.1002291e-15	
   1.2750000e+01	   2.8315489e-15	
   1.2875000e+01	   1.9251058e-15	
   1.3000000e+01	   1.6424971e-15	
   1.3125000e+01	   1.5035609e-15	
