   0.0000000e+00	             NaN	
   1.2500000e-01	   3.3722901e-10	
   2.5000000e-01	   1.4302459e-10	
   3.7500000e-01	   5.5304399e-11	
   5.0000000e-01	   2.2652616e-11	
   6.2500000e-01	   1.3453348e-11	
   7.5000000e-01	   1.0596644e-10	
   8.7500000e-01	   8.1232764e-12	
   1.0000000e+00	   8.1189606e-12	
   1.1250000e+00	   1.2707109e-11	
   1.2500000e+00	   8.6115818e-12	
   1.3750000e+00	   2.7072210e-12	
   1.5000000e+00	   1.0832491e-12	
   1.6250000e+00	   7.1571000e-13	
   1.7500000e+00	   5.8105263e-13	
   1.8750000e+00	   5.3919572e-13	
   2.0000000e+00	   7.5539891e-13	
   2.1250000e+00	   8.5993903e-13	
   2.2500000e+00	   4.9409910e-13	
   2.3750000e+00	   1.5958543e-13	
   2.5000000e+00	   7.2252015e-14	
   2.6250000e+00	   4.9865541e-14	
   2.7500000e+00	   4.0154556e-14	
   2.8750000e+00	   2.5750808e-14	
   3.0000000e+00	   1.6757863e-14	
   3.1250000e+00	   1.4897127e-14	
   3.2500000e+00	   1.1198781e-14	
   3.3750000e+00	   9.5253210e-15	
   3.5000000e+00	   9.3662608e-15	
   3.6250000e+00	   5.4886934e-15	
   3.7500000e+00	   5.3158802e-15	
   3.8750000e+00	   1.4309615e-14	
   4.0000000e+00	   1.1379488e-14	
   4.1250000e+00	   3.0337506e-15	
   4.2500000e+00	   2.5929849e-15	
   4.3750000e+00	   2.6159714e-15	
   4.5000000e+00	   3.2807042e-15	
   4.6250000e+00	   4.4408655e-15	
   4.7500000e+00	   4.6293409e-15	
   4.8750000e+00	   5.3765574e-15	
   5.0000000e+00	   7.7572757e-15	
   5.1250000e+00	   1.1427887e-14	
   5.2500000e+00	   1.7238938e-14	
   5.3750000e+00	   2.6327919e-14	
   5.5000000e+00	   3.8645636e-14	
   5.6250000e+00	   4.3920980e-14	
   5.7500000e+00	   4.1106878e-14	
   5.8750000e+00	   3.5600301e-14	
   6.0000000e+00	   2.6994267e-14	
   6.1250000e+00	   2.2977604e-14	
   6.2500000e+00	   1.9806799e-14	
   6.3750000e+00	   1.1894412e-14	
   6.5000000e+00	   6.4737325e-15	
   6.6250000e+00	   4.7680038e-15	
   6.7500000e+00	   3.9063717e-15	
   6.8750000e+00	   2.6779767e-15	
   7.0000000e+00	   2.4521885e-15	
   7.1250000e+00	   2.2294432e-15	
   7.2500000e+00	   1.8487299e-15	
   7.3750000e+00	   1.7192811e-15	
   7.5000000e+00	   1.6646419e-15	
   7.6250000e+00	   1.7826942e-15	
   7.7500000e+00	   1.7538354e-15	
   7.8750000e+00	   1.7171804e-15	
   8.0000000e+00	   1.5170503e-15	
   8.1250000e+00	   1.0947521e-15	
   8.2500000e+00	   8.9664966e-16	
   8.3750000e+00	   6.8639226e-16	
   8.5000000e+00	   7.0346657e-16	
   8.6250000e+00	   8.3106039e-16	
   8.7500000e+00	   1.1572115e-15	
   8.8750000e+00	   1.3236818e-15	
   9.0000000e+00	   1.2869615e-15	
   9.1250000e+00	   1.5015061e-15	
   9.2500000e+00	   1.8846615e-15	
   9.3750000e+00	   2.6063321e-15	
   9.5000000e+00	   3.9528873e-15	
   9.6250000e+00	   5.1258895e-15	
   9.7500000e+00	   5.4795833e-15	
   9.8750000e+00	   5.0068421e-15	
   1.0000000e+01	   5.2979036e-15	
   1.0125000e+01	   5.7665222e-15	
   1.0250000e+01	   5.8080006e-15	
   1.0375000e+01	   4.3482936e-15	
   1.0500000e+01	   3.0954635e-15	
   1.0625000e+01	   2.7789560e-15	
   1.0750000e+01	   2.4236183e-15	
   1.0875000e+01	   1.9566916e-15	
   1.1000000e+01	   1.7764122e-15	
   1.1125000e+01	   1.9362180e-15	
   1.1250000e+01	   2.0612983e-15	
   1.1375000e+01	   2.0136075e-15	
   1.1500000e+01	   2.1610285e-15	
   1.1625000e+01	   2.7383105e-15	
   1.1750000e+01	   9.5999376e-15	
   1.1875000e+01	   1.7211777e-14	
   1.2000000e+01	   1.0332030e-14	
   1.2125000e+01	   3.6505862e-15	
   1.2250000e+01	   2.0317202e-15	
   1.2375000e+01	   1.6115556e-15	
   1.2500000e+01	   1.2775864e-15	
   1.2625000e+01	   1.0898056e-15	
   1.2750000e+01	   1.0873843e-15	
   1.2875000e+01	   1.0632086e-15	
   1.3000000e+01	   8.6004529e-16	
   1.3125000e+01	   6.1288943e-16	
   1.3250000e+01	   5.0605802e-16	
   1.3375000e+01	   4.3616935e-16	
   1.3500000e+01	   4.2092623e-16	
   1.3625000e+01	   4.9428819e-16	
   1.3750000e+01	   6.7625187e-16	
   1.3875000e+01	   8.8695907e-16	
   1.4000000e+01	   9.6991711e-16	
   1.4125000e+01	   9.7594386e-16	
   1.4250000e+01	   8.6796244e-16	
   1.4375000e+01	   7.9191270e-16	
   1.4500000e+01	   7.5684716e-16	
