17.5	5.8736e-16
17.625	3.2059e-16
17.75	2.9641e-16
17.875	2.035e-16
18	2.535e-16
18.125	2.3756e-16
18.25	2.2041e-16
18.375	6.075e-16
18.5	8.4856e-16
18.625	9.2463e-16
18.75	9.9785e-16
18.875	8.6508e-16
19	6.8577e-16
19.125	6.3228e-16
19.25	4.5447e-16
19.375	3.3331e-16
19.5	2.4841e-16
19.625	2.1342e-16
19.75	2.5754e-16
19.875	2.8557e-16
20	2.0755e-16
20.125	1.9794e-16
20.25	1.2376e-16
20.375	9.1451e-17
20.5	9.5547e-17
20.625	7.4768e-17
20.75	7.2318e-17
20.875	9.689e-17
21	9.9373e-17
21.125	8.3658e-17
21.25	8.5438e-17
21.375	1.044e-16
21.5	1.0734e-16
21.625	1.2755e-16
21.75	1.2016e-16
21.875	9.4227e-17
22	1.1611e-16
22.125	1.3766e-16
22.25	1.6745e-16
22.375	1.2503e-16
22.5	1.366e-16
22.625	1.2219e-16
22.75	1.2571e-16
22.875	1.082e-16
23	1.2908e-16
23.125	7.9465e-17
23.25	9.3769e-17
23.375	7.8601e-17
23.5	1.1009e-16
23.625	8.2981e-17
23.75	6.4981e-17
23.875	9.2719e-17
24	9.1415e-17
24.125	7.6804e-17
24.25	1.1227e-16
24.375	1.0174e-16
24.5	1.2845e-16
24.625	1.2305e-16
24.75	1.1257e-16
24.875	9.2611e-17
25	8.3433e-17
25.125	6.3934e-17
25.25	8.858e-17
25.375	9.0668e-17
25.5	6.2988e-17
25.625	6.4176e-17
25.75	6.3733e-17
25.875	4.7544e-17
26	6.2735e-17
26.125	5.8864e-17
26.25	5.7372e-17
26.375	5.6948e-17
26.5	6.7744e-17
26.625	9.096e-17
26.75	1.2748e-16
26.875	1.2029e-16
27	5.6931e-17
27.125	5.3485e-17
27.25	4.7473e-17
27.375	4.1876e-17
27.5	4.4473e-17
27.625	3.7347e-17
27.75	3.405e-17
27.875	4.0089e-17
28	3.7418e-17
28.125	3.8874e-17
28.25	3.0803e-17
28.375	3.8223e-17
28.5	5.0149e-17
28.625	5.0176e-17
28.75	4.6806e-17
28.875	4.3395e-17
29	3.8677e-17
29.125	3.928e-17
29.25	4.2978e-17
29.375	4.9066e-17
29.5	4.9341e-17
29.625	1.2765e-16
29.75	1.6507e-16
29.875	4.8617e-17
30	4.7519e-17
30.125	4.6813e-17
30.25	4.6298e-17
30.375	5.2918e-17
30.5	6.3213e-17
30.625	5.3521e-17
30.75	4.8268e-17
30.875	6.1443e-17
31	6.2877e-17
31.125	5.5356e-17
31.25	6.4357e-17
31.375	5.6314e-17
31.5	5.7058e-17
31.625	5.2949e-17
31.75	5.082e-17
31.875	3.7309e-17
32	3.1823e-17
32.125	3.7067e-17
32.25	3.089e-17
32.375	2.4401e-17
32.5	2.9717e-17
32.625	2.0637e-17
32.75	1.6069e-17
32.875	1.8124e-17
33	1.8133e-17
33.125	2.2522e-17
33.25	2.4527e-17
33.375	2.0479e-17
33.5	1.225e-17
33.625	1.7781e-17
33.75	1.8593e-17
33.875	1.5148e-17
34	1.6026e-17
34.125	1.3842e-17
34.25	1.3719e-17
34.375	1.8282e-17
34.5	1.8533e-17
34.625	1.6451e-17
34.75	1.3293e-17
34.875	1.178e-17
35	1.2819e-17
35.125	1.0811e-17
35.25	1.2388e-17
35.375	1.1095e-17
35.5	9.929e-18
35.625	9.2972e-18
35.75	1.1228e-17
35.875	8.8875e-18
36	9.7963e-18
36.125	6.0668e-18
36.25	7.7322e-18
36.375	1.0391e-17
36.5	9.1054e-18
36.625	8.4051e-18
36.75	1.025e-17
36.875	7.6327e-18
37	8.6446e-18
37.125	8.8064e-18
37.25	4.9849e-18
37.375	7.0282e-18
37.5	8.2141e-18
37.625	5.5731e-18
37.75	7.1615e-18
37.875	5.0252e-18
38	4.3332e-18
38.125	5.3699e-18
38.25	4.3167e-18
38.375	4.1859e-18
38.5	4.0078e-18
38.625	3.1203e-18
38.75	3.7134e-18
38.875	3.2705e-18
39	3.4281e-18
39.125	3.391e-18
39.25	2.7792e-18
39.375	2.5094e-18
39.5	2.698e-18
39.625	4.1861e-18
39.75	4.8356e-18
39.875	2.6211e-18
40	2.5215e-18
40.125	2.7553e-18
40.25	3.6031e-18
40.375	2.9203e-18
40.5	3.3292e-18
40.625	3.0645e-18
40.75	2.5338e-18
40.875	2.6144e-18
41	2.3254e-18
41.125	1.9589e-18
41.25	1.8859e-18
41.375	2.3108e-18
41.5	2.662e-18
41.625	2.6068e-18
41.75	1.751e-18
41.875	2.2334e-18
42	2.2509e-18
42.125	2.4541e-18
42.25	1.6678e-18
42.375	1.833e-18
42.5	2.1534e-18
42.625	2.2398e-18
42.75	1.8856e-18
42.875	2.1114e-18
43	3.2745e-18
43.125	2.5045e-18
43.25	2.1864e-18
43.375	2.3312e-18
43.5	2.3009e-18
43.625	1.7711e-18
43.75	2.6442e-18
43.875	2.1798e-18
44	2.5735e-18
44.125	2.1251e-18
44.25	2.2009e-18
44.375	2.8062e-18
44.5	2.4268e-18
44.625	2.2131e-18
44.75	1.983e-18
44.875	2.4043e-18
45	4.6983e-18
45.125	3.0429e-18
45.25	2.2953e-18
45.375	2.0982e-18
45.5	2.0427e-18
45.625	1.7977e-18
45.75	3.4022e-18
45.875	6.0018e-18
46	3.3711e-18
46.125	1.7773e-18
46.25	1.5632e-18
46.375	1.4818e-18
46.5	1.6483e-18
46.625	1.7653e-18
46.75	9.1631e-19
46.875	1.3346e-18
47	1.6381e-18
47.125	9.8888e-19
47.25	1.1939e-18
47.375	1.1853e-18
47.5	1.4071e-18
47.625	1.5851e-18
47.75	1.0588e-18
47.875	9.8752e-19
48	9.1145e-19
48.125	8.0588e-19
48.25	1.224e-18
48.375	8.9714e-19
48.5	7.7727e-19
48.625	8.6986e-19
48.75	6.0803e-19
48.875	8.7285e-19
49	1.0049e-18
49.125	7.7205e-19
49.25	9.1018e-19
49.375	5.6827e-19
49.5	6.3672e-19
49.625	6.2703e-19
49.75	5.8731e-19
49.875	7.9371e-19
50	1.0995e-18
50.125	8.0028e-19
50.25	1.0934e-18
50.375	1.0006e-18
50.5	5.7875e-19
50.625	6.5347e-19
50.75	6.4041e-19
50.875	6.0943e-19
51	6.625e-19
51.125	5.4602e-19
51.25	5.5142e-19
51.375	4.5503e-19
51.5	4.5436e-19
51.625	4.3342e-19
51.75	4.633e-19
51.875	6.1365e-19
52	8.7664e-19
52.125	4.9166e-19
52.25	4.9982e-19
52.375	5.2026e-19
52.5	4.1269e-19
52.625	4.5602e-19
52.75	3.5354e-19
52.875	1.0728e-18
53	1.4498e-18
53.125	5.8246e-19
53.25	6.1105e-19
53.375	5.0977e-19
53.5	5.2661e-19
53.625	5.7105e-19
53.75	4.3257e-19
53.875	5.9152e-19
54	7.3422e-19
54.125	5.6433e-19
54.25	4.9177e-19
54.375	4.8413e-19
54.5	3.9855e-19
54.625	4.7739e-19
54.75	4.4353e-19
54.875	4.4561e-19
55	3.5067e-19
55.125	4.3139e-19
55.25	4.0279e-19
55.375	3.7977e-19
55.5	5.0044e-19
55.625	5.629e-19
55.75	4.4822e-19
55.875	4.9512e-19
56	5.8582e-19
56.125	5.1927e-19
56.25	4.8379e-19
56.375	3.9514e-19
56.5	4.1977e-19
56.625	3.7303e-19
56.75	3.4588e-19
56.875	4.821e-19
57	4.3031e-19
57.125	4.416e-19
57.25	3.4124e-19
57.375	4.8559e-19
57.5	4.4483e-19
57.625	4.6182e-19
57.75	5.3819e-19
57.875	6.4572e-19
58	5.6846e-19
58.125	5.9035e-19
58.25	1.0476e-18
58.375	7.7143e-19
58.5	1.0472e-18
58.625	1.2698e-18
58.75	9.5526e-19
58.875	1.1537e-18
59	1.1346e-18
59.125	2.1083e-18
59.25	2.787e-18
59.375	1.5768e-18
59.5	9.2204e-19
59.625	9.0031e-19
59.75	7.6697e-19
59.875	2.0895e-17
60	4.3073e-17
60.125	2.2556e-17
60.25	1.0336e-18
60.375	7.7254e-19
60.5	9.3581e-19
60.625	1.0832e-18
60.75	1.9317e-18
60.875	1.9789e-18
61	1.1792e-18
61.125	9.7449e-19
61.25	8.5216e-19
61.375	1.2494e-18
61.5	1.0188e-18
61.625	5.9487e-19
61.75	4.3805e-19
61.875	4.4856e-19
62	4.5848e-19
62.125	4.6541e-19
62.25	3.175e-19
62.375	2.5769e-19
62.5	1.9188e-19
62.625	2.3686e-19
62.75	2.3605e-19
62.875	2.6726e-19
63	3.0768e-19
63.125	2.2401e-19
63.25	1.9339e-19
63.375	1.5327e-19
63.5	5.5065e-19
63.625	4.9623e-19
63.75	1.7834e-19
63.875	1.8834e-19
64	2.6014e-19
64.125	1.6611e-19
64.25	1.2321e-19
64.375	1.2958e-19
64.5	1.5292e-19
64.625	1.6573e-19
64.75	1.5199e-19
64.875	2.0484e-19
65	2.6378e-19
65.125	1.9243e-19
65.25	1.783e-19
65.375	1.8772e-19
65.5	1.7694e-19
65.625	1.392e-19
65.75	1.4216e-19
65.875	1.8722e-19
66	1.9811e-19
66.125	5.1544e-19
66.25	5.4811e-19
66.375	1.7113e-19
66.5	1.6812e-19
66.625	1.1372e-19
66.75	1.5931e-19
66.875	1.2062e-19
67	1.774e-19
67.125	1.4967e-19
67.25	1.6563e-19
67.375	1.2315e-19
67.5	9.7063e-20
67.625	1.2169e-19
67.75	1.1113e-19
67.875	1.1979e-19
68	1.9237e-19
68.125	1.6379e-19
68.25	1.2637e-19
68.375	1.2019e-19
68.5	1.4966e-19
68.625	1.645e-19
68.75	1.5695e-19
68.875	1.6451e-19
69	1.3581e-19
69.125	1.0407e-19
69.25	1.1782e-19
69.375	1.1704e-19
69.5	2.541e-19
69.625	6.7062e-19
69.75	6.4101e-19
69.875	3.4841e-19
70	1.8652e-19
70.125	9.6652e-20
70.25	9.9286e-20
70.375	8.3719e-20
70.5	1.027e-19
70.625	9.0296e-20
70.75	8.8657e-20
70.875	1.0081e-19
71	1.4937e-19
71.125	1.3962e-19
71.25	1.2282e-19
71.375	3.4407e-19
71.5	5.2939e-19
71.625	2.6897e-19
71.75	9.4977e-20
71.875	1.0733e-19
72	1.0624e-19
72.125	9.2128e-20
72.25	1.1897e-19
72.375	1.0912e-19
72.5	1.0607e-19
72.625	4.2267e-19
72.75	5.9347e-19
72.875	2.7551e-19
73	1.4589e-19
73.125	1.4469e-19
73.25	1.5348e-19
73.375	1.5107e-19
73.5	1.3245e-19
73.625	1.2652e-19
73.75	1.1112e-19
73.875	1.402e-19
74	2.3124e-19
74.125	2.9362e-19
74.25	2.2556e-19
74.375	1.3351e-19
74.5	1.2441e-19
74.625	1.2572e-19
74.75	1.9869e-19
74.875	2.0105e-19
75	2.3192e-19
75.125	2.2253e-19
75.25	1.9427e-19
75.375	1.8279e-19
75.5	1.6444e-19
75.625	1.3936e-19
75.75	1.118e-19
75.875	1.1483e-19
76	1.4159e-19
76.125	1.536e-19
76.25	1.8926e-19
76.375	2.0952e-19
76.5	1.2078e-19
76.625	1.5741e-19
76.75	3.1156e-19
76.875	2.8033e-19
77	1.5054e-19
77.125	1.5165e-19
77.25	1.4804e-19
77.375	1.2573e-19
77.5	1.0912e-19
77.625	1.2057e-19
77.75	1.4771e-19
77.875	1.533e-19
78	1.3042e-19
78.125	1.1311e-19
78.25	1.0073e-19
78.375	8.6445e-20
78.5	9.2536e-20
78.625	9.2723e-20
78.75	1.5283e-19
78.875	1.5207e-19
79	1.5372e-19
79.125	1.3903e-19
79.25	1.4018e-19
79.375	2.689e-19
79.5	2.6462e-19
79.625	1.3352e-19
79.75	1.288e-19
79.875	1.3629e-19
80	1.6955e-19
80.125	1.6868e-19
80.25	1.5413e-19
80.375	1.6619e-19
80.5	1.6862e-19
80.625	1.5798e-19
80.75	1.4741e-19
80.875	1.5225e-19
81	1.6925e-19
81.125	1.704e-19
81.25	1.4643e-19
81.375	2.0321e-19
81.5	1.8961e-19
81.625	1.6694e-19
81.75	1.5435e-19
81.875	1.8719e-19
82	2.0375e-19
82.125	2.1766e-19
82.25	1.7119e-19
82.375	1.1608e-19
82.5	1.2745e-19
82.625	1.2034e-19
82.75	1.4235e-19
82.875	1.6214e-19
83	1.5412e-19
83.125	1.4998e-19
83.25	9.8116e-20
83.375	1.2988e-19
83.5	1.4892e-19
83.625	1.3221e-19
83.75	1.5176e-19
83.875	1.6219e-19
84	1.3563e-19
84.125	1.0539e-19
84.25	1.2234e-19
84.375	1.4104e-19
84.5	1.1922e-19
84.625	2.0138e-19
84.75	2.9129e-19
84.875	1.9553e-19
85	1.4512e-19
85.125	1.2983e-19
85.25	9.6115e-20
85.375	9.4327e-20
85.5	8.9909e-20
85.625	8.2563e-20
85.75	9.7755e-20
85.875	8.4327e-20
86	1.0105e-19
86.125	1.0409e-19
86.25	8.0574e-20
86.375	7.4713e-20
86.5	5.4909e-20
86.625	5.6337e-20
86.75	5.184e-20
86.875	5.9804e-20
87	7.9528e-20
87.125	6.3127e-20
87.25	7.0168e-20
87.375	1.022e-19
87.5	6.9618e-20
87.625	6.7484e-20
87.75	6.2303e-20
87.875	7.3459e-20
88	1.0844e-19
88.125	9.3116e-20
88.25	9.7252e-20
88.375	7.5856e-20
88.5	7.0941e-20
88.625	9.2618e-20
88.75	6.8709e-20
88.875	5.8748e-20
89	8.215e-20
89.125	9.8256e-20
89.25	1.0801e-19
89.375	9.0111e-20
89.5	9.531e-20
89.625	8.4921e-20
89.75	8.5317e-20
89.875	1.5022e-19
90	2.2667e-19
90.125	2.0847e-19
90.25	1.3815e-19
90.375	1.3708e-19
90.5	1.2484e-19
90.625	1.097e-19
90.75	8.9865e-20
90.875	8.8701e-20
91	9.2382e-20
91.125	1.1485e-19
91.25	9.0384e-20
91.375	6.5688e-20
91.5	9.0748e-20
91.625	9.5175e-20
91.75	1.094e-19
91.875	8.151e-20
92	8.4704e-20
92.125	8.0402e-20
92.25	1.4781e-19
92.375	1.9409e-19
92.5	1.2404e-19
92.625	1.6915e-19
92.75	1.4749e-19
92.875	1.0439e-19
93	9.8912e-20
93.125	9.4747e-20
93.25	8.098e-20
93.375	6.3064e-20
93.5	6.1453e-20
93.625	5.9929e-20
93.75	6.8846e-20
93.875	7.3738e-20
94	1.1259e-19
94.125	1.3303e-19
94.25	1.0186e-19
94.375	9.7176e-20
94.5	1.408e-19
94.625	1.1357e-19
94.75	9.4666e-20
94.875	1.1759e-19
95	1.0669e-19
95.125	8.7007e-20
95.25	1.2791e-19
95.375	1.0844e-19
95.5	8.036e-20
95.625	8.9393e-20
95.75	8.6327e-20
95.875	9.0584e-20
96	9.6091e-20
96.125	8.4864e-20
96.25	9.6789e-20
96.375	9.7853e-20
96.5	1.3671e-19
96.625	3.4853e-19
96.75	4.5741e-19
96.875	2.1393e-19
97	1.0011e-19
97.125	1.1738e-19
97.25	1.2316e-19
97.375	1.0356e-19
97.5	1.1771e-19
97.625	1.1151e-19
97.75	1.0645e-19
97.875	1.8991e-19
98	2.2638e-19
98.125	1.0182e-19
98.25	1.0531e-19
98.375	8.8604e-20
98.5	8.1455e-20
98.625	8.1701e-20
98.75	7.9783e-20
98.875	8.7427e-20
99	1.0321e-19
99.125	7.7024e-20
99.25	5.8305e-20
99.375	8.0282e-20
99.5	9.5637e-20
99.625	8.2046e-20
99.75	7.4499e-20
99.875	1.0439e-19
100	1.0186e-19
100.125	8.8981e-20
100.25	6.7944e-20
100.375	8.6952e-20
100.5	8.626e-20
100.625	9.1099e-20
100.75	7.7961e-20
100.875	8.1054e-20
101	8.0386e-20
101.125	8.7972e-20
101.25	9.3328e-20
101.375	8.1033e-20
101.5	7.3783e-20
101.625	8.2796e-20
101.75	8.0121e-20
101.875	1.0572e-19
102	1.1787e-19
102.125	1.3515e-19
102.25	1.4394e-19
102.375	1.1901e-19
102.5	1.3431e-19
102.625	1.3387e-19
102.75	1.0246e-19
102.875	6.331e-20
103	7.9044e-20
103.125	1.4104e-19
103.25	1.9799e-19
103.375	1.5265e-19
103.5	8.3946e-20
103.625	7.5554e-20
103.75	8.959e-20
103.875	1.2971e-19
104	1.2446e-19
104.125	8.2851e-20
104.25	9.8878e-20
104.375	1.2747e-19
104.5	1.492e-19
104.625	2.303e-19
104.75	3.6339e-19
104.875	2.9761e-19
105	1.6552e-19
105.125	1.6909e-19
105.25	1.8051e-19
105.375	1.3069e-19
105.5	9.862e-20
105.625	6.946e-20
105.75	8.8734e-20
105.875	1.3777e-19
106	1.4103e-19
106.125	1.1649e-19
106.25	9.0989e-20
106.375	7.2001e-20
106.5	7.7127e-20
106.625	9.322e-20
106.75	1.2214e-19
106.875	9.7262e-20
107	7.7024e-20
107.125	5.8874e-20
107.25	4.6659e-20
107.375	5.1067e-20
107.5	6.4796e-20
107.625	7.52e-20
107.75	6.6402e-20
107.875	6.6093e-20
108	7.3849e-20
108.125	6.699e-20
108.25	6.5174e-20
108.375	8.4993e-20
108.5	9.5955e-20
108.625	8.6865e-20
108.75	6.6571e-20
108.875	7.4833e-20
109	8.9264e-20
109.125	7.5329e-20
109.25	5.8653e-20
109.375	7.288e-20
109.5	7.472e-20
109.625	8.7032e-20
109.75	7.9976e-20
109.875	8.5357e-20
110	8.7998e-20
110.125	8.5006e-20
110.25	1.0908e-19
110.375	2.4822e-19
110.5	2.7172e-19
110.625	2.4403e-19
110.75	3.5096e-19
110.875	3.056e-19
111	2.9181e-19
111.125	2.5767e-19
111.25	2.2862e-19
111.375	1.9921e-19
111.5	1.8081e-19
111.625	1.8362e-19
111.75	1.3544e-19
111.875	1.0324e-19
112	9.7415e-20
112.125	8.7491e-20
112.25	9.6972e-20
112.375	1.0039e-19
112.5	9.3028e-20
112.625	8.5149e-20
112.75	8.268e-20
112.875	1.0141e-19
113	1.0006e-19
113.125	9.7373e-20
113.25	9.5789e-20
113.375	9.1063e-20
113.5	6.6698e-20
113.625	7.4145e-20
113.75	8.9599e-20
113.875	1.0935e-19
114	1.2449e-19
114.125	1.1004e-19
114.25	1.3068e-19
114.375	1.3597e-19
114.5	1.0406e-19
114.625	1.0127e-19
114.75	1.5169e-19
114.875	1.3426e-19
115	1.0183e-19
115.125	1.1771e-19
115.25	1.4683e-19
115.375	1.4258e-19
115.5	1.132e-19
115.625	1.1523e-19
115.75	1.0977e-19
115.875	1.4424e-19
116	1.2219e-19
116.125	1.078e-19
116.25	1.0797e-19
116.375	1.5637e-19
116.5	2.4079e-19
116.625	1.6447e-19
116.75	1.3433e-19
116.875	9.7966e-20
117	9.3542e-20
117.125	8.4289e-20
117.25	7.8458e-20
117.375	9.8172e-20
117.5	9.9051e-20
117.625	1.2026e-19
117.75	1.2991e-19
117.875	1.4204e-19
118	1.1318e-19
118.125	1.0314e-19
118.25	8.2503e-20
118.375	1.2944e-19
118.5	1.5453e-19
118.625	1.8502e-19
118.75	1.7153e-19
118.875	1.7853e-19
119	1.4719e-19
119.125	2.5652e-19
119.25	3.3264e-19
119.375	1.9948e-19
119.5	1.7026e-19
119.625	1.8804e-19
119.75	1.7863e-19
119.875	2.2655e-18
120	4.8321e-18
120.125	2.6308e-18
120.25	1.9982e-19
120.375	2.5935e-19
120.5	3.1303e-19
120.625	3.0912e-19
120.75	4.37e-19
120.875	3.4781e-19
121	2.0862e-19
121.125	1.9491e-19
121.25	1.8526e-19
121.375	2.2947e-19
121.5	1.8957e-19
121.625	1.1398e-19
121.75	9.8489e-20
121.875	7.5863e-20
122	1.1627e-19
122.125	1.0983e-19
122.25	7.0639e-20
122.375	7.0018e-20
122.5	6.9197e-20
122.625	5.1258e-20
122.75	4.7151e-20
122.875	4.2543e-20
123	4.4236e-20
123.125	4.0915e-20
123.25	3.7093e-20
123.375	4.704e-20
123.5	4.4768e-20
123.625	3.6347e-20
123.75	4.3693e-20
123.875	4.1566e-20
124	4.2485e-20
124.125	4.8584e-20
124.25	5.1373e-20
124.375	7.6967e-20
124.5	7.5332e-20
124.625	3.1011e-20
124.75	3.5173e-20
124.875	2.878e-20
125	3.5596e-20
125.125	3.7242e-20
125.25	3.7608e-20
125.375	3.017e-20
125.5	3.4575e-20
125.625	3.4458e-20
125.75	2.8512e-20
125.875	4.1299e-20
126	5.1279e-20
126.125	4.2335e-20
126.25	2.9786e-20
126.375	2.6426e-20
126.5	3.5864e-20
126.625	3.5037e-20
126.75	2.7531e-20
126.875	2.5981e-20
127	2.9863e-20
127.125	2.7258e-20
127.25	2.225e-20
127.375	2.7161e-20
127.5	3.5513e-20
127.625	3.1657e-20
127.75	2.6252e-20
127.875	4.6939e-20
128	8.8811e-20
128.125	5.3036e-20
128.25	2.5396e-20
128.375	2.5065e-20
128.5	1.9288e-20
128.625	2.4384e-20
128.75	2.5861e-20
128.875	2.0316e-20
129	2.2214e-20
129.125	2.819e-20
129.25	2.5948e-20
129.375	2.5133e-20
129.5	2.2495e-20
129.625	4.4234e-20
129.75	7.1836e-20
129.875	4.2886e-20
130	4.2407e-20
130.125	2.7156e-20
130.25	2.4953e-20
130.375	2.6828e-20
130.5	3.2402e-20
130.625	2.9601e-20
130.75	2.9125e-20
130.875	3.0623e-20
131	3.9207e-20
131.125	4.0961e-20
131.25	3.0392e-20
131.375	4.4877e-20
131.5	4.3114e-20
131.625	3.2199e-20
131.75	3.9643e-20
131.875	4.9482e-20
132	5.041e-20
132.125	5.9477e-20
132.25	5.7285e-20
132.375	6.0068e-20
132.5	5.0961e-20
132.625	5.2167e-20
132.75	4.3451e-20
132.875	4.3368e-20
133	4.2937e-20
133.125	5.3529e-20
133.25	5.0494e-20
133.375	8.0963e-20
133.5	1.4238e-19
133.625	7.8147e-20
133.75	3.5846e-20
133.875	4.0013e-20
134	3.925e-20
134.125	4.704e-20
134.25	4.9343e-20
134.375	4.5917e-20
134.5	3.7102e-20
134.625	4.4971e-20
134.75	4.5332e-20
134.875	5.9169e-20
135	6.3408e-20
135.125	5.3125e-20
135.25	5.0082e-20
135.375	4.7163e-20
135.5	5.8396e-20
135.625	6.1592e-20
135.75	5.6184e-20
135.875	3.652e-20
136	3.0634e-20
136.125	3.3096e-20
136.25	2.6913e-20
136.375	3.5139e-20
136.5	3.6553e-20
136.625	2.5953e-20
136.75	2.9264e-20
136.875	3.0204e-20
137	3.0067e-20
137.125	3.4883e-20
137.25	4.0688e-20
137.375	3.0214e-20
137.5	3.0656e-20
137.625	6.9865e-20
137.75	7.4469e-20
137.875	3.9971e-20
138	3.2645e-20
138.125	3.3398e-20
138.25	3.474e-20
138.375	4.1056e-20
138.5	6.1658e-20
138.625	5.586e-20
138.75	3.472e-20
138.875	3.7984e-20
139	2.8841e-20
139.125	2.9954e-20
139.25	3.3512e-20
139.375	4.6282e-20
139.5	6.5145e-20
139.625	6.1426e-20
139.75	7.0357e-20
139.875	6.1354e-20
140	5.4669e-20
140.125	6.4429e-20
140.25	7.7297e-20
140.375	7.4419e-20
140.5	9.1638e-20
140.625	9.8311e-20
140.75	7.6477e-20
140.875	1.0963e-19
141	1.1098e-19
141.125	9.4982e-20
141.25	9.5109e-20
141.375	1.1476e-19
141.5	1.1548e-19
141.625	1.0997e-19
141.75	1.1791e-19
141.875	1.2076e-19
142	1.1501e-19
142.125	1.0471e-19
142.25	9.7149e-20
142.375	9.798e-20
142.5	1.2412e-19
142.625	1.1303e-19
142.75	8.4576e-20
142.875	9.0176e-20
143	9.9715e-20
143.125	1.1855e-19
143.25	1.0644e-19
143.375	8.1174e-20
143.5	4.5531e-20
143.625	5.6768e-20
143.75	6.09e-20
143.875	9.0041e-20
144	1.0134e-19
144.125	7.1535e-20
144.25	6.4721e-20
144.375	7.3128e-20
144.5	9.974e-20
144.625	1.2567e-19
144.75	1.3154e-19
144.875	1.0689e-19
145	1.1294e-19
145.125	1.1633e-19
145.25	4.5296e-19
145.375	1.159e-18
145.5	1.2305e-18
145.625	4.2185e-19
145.75	1.3818e-19
145.875	1.3713e-19
146	1.3015e-19
146.125	1.547e-19
146.25	1.6732e-19
146.375	1.0644e-19
146.5	8.5943e-20
146.625	8.6475e-20
146.75	9.3688e-20
146.875	1.0373e-19
147	7.754e-20
147.125	4.7688e-20
147.25	4.1362e-20
147.375	4.9759e-20
147.5	4.4424e-20
147.625	3.4759e-20
147.75	3.2803e-20
147.875	4.2855e-20
148	3.6207e-20
148.125	3.2609e-20
148.25	5.557e-20
148.375	4.1865e-20
148.5	3.3405e-20
148.625	3.6778e-20
148.75	3.079e-20
148.875	2.7607e-20
149	3.2171e-20
149.125	3.31e-20
149.25	3.1078e-20
149.375	3.2854e-20
149.5	4.5602e-20
149.625	5.0784e-20
149.75	4.2454e-20
149.875	3.2211e-20
150	3.2684e-20
